Fecha,Anio,Mes,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Valorproduccion,Rendimiento,Precio,share_mes,Frecuencia,TipoDato
2013-11-01,2013,11,13434.100000000002,8890.140000000001,0.0,8201.24333934652,83011294.68253091,0.8890138229729123,9172.404485518899,0.0938703414387606,Mensual,Estimado
2013-12-01,2013,12,13434.100000000002,8890.140000000001,0.0,8446.141476072386,85490103.14531866,0.9155607524762811,9172.404485518899,0.0966734129684007,Mensual,Estimado
2014-01-01,2014,1,14976.0,10827.109999999999,0.0,11376.146018074272,158138225.32725298,1.002848156081548,14554.34536495675,0.1134773922247864,Mensual,Estimado
2014-02-01,2014,2,14976.0,10827.109999999999,0.0,8010.6382125139025,111354768.8868418,0.7061665477651665,14554.345364956753,0.0799063525527936,Mensual,Estimado
2014-03-01,2014,3,14976.0,10827.109999999999,0.0,9012.764770713111,125285190.94850919,0.7945076054004785,14554.345364956753,0.0899025945422136,Mensual,Estimado
2014-04-01,2014,4,14976.0,10827.109999999999,0.0,7605.528448816079,105723394.34293798,0.6704546661763113,14554.345364956753,0.0758653707056732,Mensual,Estimado
2014-05-01,2014,5,14976.0,10827.109999999999,0.0,6841.402799105185,95101389.8450764,0.6030942439727203,14554.345364956753,0.0682431948015052,Mensual,Estimado
2014-06-01,2014,6,14976.0,10827.109999999999,0.0,6200.471701672903,86191895.70321524,0.5465938642998429,14554.345364956753,0.0618498881916189,Mensual,Estimado
2014-07-01,2014,7,14976.0,10827.109999999999,0.0,4978.162499004615,69200745.29041025,0.43884291524294095,14554.345364956753,0.0496573178263314,Mensual,Estimado
2014-08-01,2014,8,14976.0,10827.109999999999,0.0,5837.402894249668,81144926.65180081,0.5145880440970576,14554.345364956751,0.0582282661239087,Mensual,Estimado
2014-09-01,2014,9,14976.0,10827.109999999999,0.0,9577.507743334376,133135604.5520682,0.8442917280597196,14554.345364956753,0.0955359223589027,Mensual,Estimado
2014-10-01,2014,10,14976.0,10827.109999999999,0.0,11030.53154902105,153333886.60861644,0.9723809985350067,14554.345364956753,0.1100298776973706,Mensual,Estimado
2014-11-01,2014,11,14976.0,10827.109999999999,0.0,9679.309767745915,134550740.35021856,0.8532659423766139,14554.345364956753,0.0965514005564462,Mensual,Estimado
2014-12-01,2014,12,14976.0,10827.109999999999,0.0,10100.463595748917,140405141.2030522,0.8903921658945317,14554.345364956753,0.100752422418449,Mensual,Estimado
2015-01-01,2015,1,17040.85,13062.65,0.0,12320.349088016084,186626455.11439395,0.8931953505183137,15363.760338007582,0.1029721336050323,Mensual,Estimado
2015-02-01,2015,2,17040.85,13062.65,0.0,8774.910561096556,132920783.35314539,0.6361596784631027,15363.760338007582,0.0733397451820859,Mensual,Estimado
2015-03-01,2015,3,17040.85,13062.65,0.0,9743.640585850524,147594933.34606776,0.7063902496779535,15363.760338007582,0.0814362850466259,Mensual,Estimado
2015-04-01,2015,4,17040.85,13062.65,0.0,8724.279922676964,132153839.45399739,0.6324890802919727,15363.760338007582,0.0729165798296592,Mensual,Estimado
2015-05-01,2015,5,17040.85,13062.65,0.0,9035.320701254164,136865429.80644506,0.6550387804069626,15363.760338007582,0.0755162247244145,Mensual,Estimado
2015-06-01,2015,6,17040.85,13062.65,0.0,7632.628188343715,115617693.28292322,0.5533469840310686,15363.760338007582,0.063792673726441,Mensual,Estimado
2015-07-01,2015,7,17040.85,13062.65,0.0,8748.715372833125,132523983.30375282,0.6342605910106532,15363.760338007582,0.0731208086563104,Mensual,Estimado
2015-08-01,2015,8,17040.85,13062.65,0.0,9093.10695324574,137740765.6663701,0.6592281431623541,15363.760338007583,0.0759991959144434,Mensual,Estimado
2015-09-01,2015,9,17040.85,13062.65,0.0,11365.591169558249,172163952.10078204,0.8239777230351298,15363.760338007582,0.0949923710806464,Mensual,Estimado
2015-10-01,2015,10,17040.85,13062.65,0.0,11797.488874527138,178706261.663162,0.8552892564358334,15363.760338007582,0.0986021249814529,Mensual,Estimado
2015-11-01,2015,11,17040.85,13062.65,0.0,11544.733282650941,174877564.94481346,0.8369650906294506,15363.760338007582,0.0964896213185972,Mensual,Estimado
2015-12-01,2015,12,17040.85,13062.65,0.0,10866.64529994679,164606008.87414658,0.7878053607332566,15363.760338007582,0.0908222359342905,Mensual,Estimado
2016-01-01,2016,1,19537.55,13235.9,0.0,18153.968334927125,243526039.7000066,1.3272389538186573,13155.999559271288,0.1265044173137222,Mensual,Estimado
2016-02-01,2016,2,19537.55,13235.9,0.0,13468.83325868877,180677390.32890505,0.9847081273699808,13155.999559271291,0.093856443497699,Mensual,Estimado
2016-03-01,2016,3,19537.55,13235.9,0.0,14730.715388765322,197604882.5463792,1.0769644917783627,13155.999559271288,0.1026497640895834,Mensual,Estimado
2016-04-01,2016,4,19537.55,13235.9,0.0,14651.315068851705,196539768.56673893,1.0711595242037377,13155.999559271288,0.1020964695690752,Mensual,Estimado
2016-05-01,2016,5,19537.55,13235.9,0.0,11586.826071819687,155431243.12573937,0.8471143405077681,13155.999559271288,0.0807418330630727,Mensual,Estimado
2016-06-01,2016,6,19537.55,13235.9,0.0,5546.587912897173,74404590.96081132,0.40551175384687066,13155.999559271288,0.0386509362060759,Mensual,Estimado
2016-07-01,2016,7,19537.55,13235.9,0.0,8514.99656019648,114224248.50077008,0.6225324908483711,13155.999559271288,0.0593360447921222,Mensual,Estimado
2016-08-01,2016,8,19537.55,13235.9,0.0,9327.288714133869,125120725.11008412,0.6819192744263041,13155.999559271291,0.0649964350564732,Mensual,Estimado
2016-09-01,2016,9,19537.55,13235.9,0.0,11945.979182649873,160249095.24009717,0.8733720705139327,13155.999559271288,0.0832445616221266,Mensual,Estimado
2016-10-01,2016,10,19537.55,13235.9,0.0,10659.824987965882,142996005.90467384,0.779341172348399,13155.999559271288,0.0742821031682874,Mensual,Estimado
2016-11-01,2016,11,19537.55,13235.9,0.0,10678.558672883139,143247308.54069918,0.7807107944559195,13155.999559271288,0.0744126472923529,Mensual,Estimado
2016-12-01,2016,12,19537.55,13235.9,0.0,14239.725846220965,191018513.29509532,1.0410681833371542,13155.999559271288,0.0992283443294088,Mensual,Estimado
2017-01-01,2017,1,21027.219999999998,14675.409999999998,0.0,19775.602732641288,325206547.58838606,1.3031051235317304,17053.13025204374,0.1165408588203789,Mensual,Estimado
2017-02-01,2017,2,21027.219999999998,14675.409999999998,0.0,14609.632923846008,240253020.2963377,0.9626956899047109,17053.13025204374,0.0860969544652705,Mensual,Estimado
2017-03-01,2017,3,21027.219999999998,14675.409999999998,0.0,16041.607729861693,263801611.41610444,1.057055074633217,17053.13025204374,0.0945358160240517,Mensual,Estimado
2017-04-01,2017,4,21027.219999999998,14675.409999999998,0.0,15120.091348640459,248647425.4762519,0.9963321356653071,17053.13025204374,0.0891051693865509,Mensual,Estimado
2017-05-01,2017,5,21027.219999999998,14675.409999999998,0.0,12443.002034442052,204623130.2258616,0.8199264478767936,17053.13025204374,0.0733286445426038,Mensual,Estimado
2017-06-01,2017,6,21027.219999999998,14675.409999999998,0.0,11183.737248130268,183914727.08929718,0.7369477181201808,17053.13025204374,0.0659075913558505,Mensual,Estimado
2017-07-01,2017,7,21027.219999999998,14675.409999999998,0.0,10239.997859050383,168395087.4254572,0.6747604032850771,17053.13025204374,0.0603459809011435,Mensual,Estimado
2017-08-01,2017,8,21027.219999999998,14675.409999999998,0.0,10608.089975456794,174448301.9842958,0.6990156803204066,17053.13025204374,0.0625152079002381,Mensual,Estimado
2017-09-01,2017,9,21027.219999999998,14675.409999999998,0.0,12213.782468514826,200853652.01158398,0.8048221198412965,17053.13025204374,0.071977816179355,Mensual,Estimado
2017-10-01,2017,10,21027.219999999998,14675.409999999998,0.0,14340.050147387094,235819775.69657704,0.9449316448857604,17053.13025204374,0.084508259105819,Mensual,Estimado
2017-11-01,2017,11,21027.219999999998,14675.409999999998,0.0,15139.625637170415,248968663.65130574,0.9976193394897406,17053.13025204374,0.0892202881413369,Mensual,Estimado
2017-12-01,2017,12,21027.219999999998,14675.409999999998,0.0,17972.929894858742,295561888.05854124,1.1843187460582096,17053.13025204374,0.1059174131774006,Mensual,Estimado
2018-01-01,2018,1,22528.83,18661.73,0.0,20926.771612169377,318585797.7498706,1.0637768788260837,15935.935139154566,0.1036983074854592,Mensual,Estimado
2018-02-01,2018,2,22528.83,18661.73,0.0,18019.427910241237,274324865.87860143,0.9159870015230182,15935.935139154564,0.0892915644504687,Mensual,Estimado
2018-03-01,2018,3,22528.83,18661.73,0.0,19913.764655075945,303163943.1259062,1.0122823913333592,15935.935139154566,0.0986785601078705,Mensual,Estimado
2018-04-01,2018,4,22528.83,18661.73,0.0,19693.484228155376,299810429.4143903,1.0010848101030192,15935.935139154566,0.0975870058123883,Mensual,Estimado
2018-05-01,2018,5,22528.83,18661.73,0.0,16813.2900621654,255962817.7018966,0.8546750333303709,15935.935139154566,0.0833147967121098,Mensual,Estimado
2018-06-01,2018,6,22528.83,18661.73,0.0,15121.772880244709,230211432.7870616,0.7686896313958511,15935.935139154564,0.074932831634145,Mensual,Estimado
2018-07-01,2018,7,22528.83,18661.73,0.0,12353.345390407942,188065338.93618646,0.6279613237058911,15935.935139154564,0.0612144592825613,Mensual,Estimado
2018-08-01,2018,8,22528.83,18661.73,0.0,13197.83630049383,200921732.42431405,0.6708895842697783,15935.935139154568,0.065399160090011,Mensual,Estimado
2018-09-01,2018,9,22528.83,18661.73,0.0,13336.785332079486,203037070.08339882,0.6779528222061135,15935.935139154564,0.0660876934036635,Mensual,Estimado
2018-10-01,2018,10,22528.83,18661.73,0.0,17363.461329059097,264338536.3846798,0.8826420549026628,15935.935139154564,0.0860410571339911,Mensual,Estimado
2018-11-01,2018,11,22528.83,18661.73,0.0,15978.880764895073,243259905.0621758,0.812259254424583,15935.935139154568,0.0791800532609629,Mensual,Estimado
2018-12-01,2018,12,22528.83,18661.73,0.0,19085.549535012524,290555329.64151806,0.9701814829015352,15935.935139154566,0.0945745106263681,Mensual,Estimado
2019-01-01,2019,1,23702.32,19556.9,0.0,27893.814243106433,567525937.5693753,1.3482302099970995,19901.504577299835,0.1204330187928676,Mensual,Estimado
2019-02-01,2019,2,23702.32,19556.9,0.0,21610.994251310556,439696043.9826717,1.0445540026814812,19901.504577299835,0.093306611068576,Mensual,Estimado
2019-03-01,2019,3,23702.32,19556.9,0.0,24978.74561567976,508216119.218941,1.2073321759936388,19901.504577299835,0.1078470557643034,Mensual,Estimado
2019-04-01,2019,4,23702.32,19556.9,0.0,21473.752188932856,436903724.88833666,1.0379204927223458,19901.504577299835,0.092714061203095,Mensual,Estimado
2019-05-01,2019,5,23702.32,19556.9,0.0,16546.15317636341,336647079.2678644,0.7997480508469983,19901.504577299835,0.0714388917582725,Mensual,Estimado
2019-06-01,2019,6,23702.32,19556.9,0.0,8089.513968794962,164588785.15531525,0.39100164007216387,19901.504577299835,0.0349269045580534,Mensual,Estimado
2019-07-01,2019,7,23702.32,19556.9,0.0,11989.881704358344,243945442.3947603,0.5795234953248608,19901.504577299835,0.0517669486159321,Mensual,Estimado
2019-08-01,2019,8,23702.32,19556.9,0.0,14448.875106684143,293975980.49073786,0.6983774162087185,19901.504577299835,0.0623837827302207,Mensual,Estimado
2019-09-01,2019,9,23702.32,19556.9,0.0,19809.52136624642,403043380.4497703,0.9574809281651717,19901.504577299835,0.0855286565754794,Mensual,Estimado
2019-10-01,2019,10,23702.32,19556.9,0.0,22395.56869230571,455658950.3581876,1.0824759216461013,19901.504577299835,0.0966940527276214,Mensual,Estimado
2019-11-01,2019,11,23702.32,19556.9,0.0,20369.28214957886,414432241.0984649,0.9845366184297956,19901.504577299835,0.0879454533731869,Mensual,Estimado
2019-12-01,2019,12,23702.32,19556.9,0.0,22006.57753663854,447744558.7155759,1.0636742754129485,19901.504577299835,0.0950145628323912,Mensual,Estimado
2020-01-01,2020,1,26670.79,20920.059999999998,0.0,28868.293293365936,487010846.34233004,1.2749027649457048,16664.913664400894,0.1163140165038916,Mensual,Estimado
2020-02-01,2020,2,26670.79,20920.059999999998,0.0,19829.709641009016,334529082.71545625,0.875734197116619,16664.913664400898,0.0798964161480838,Mensual,Estimado
2020-03-01,2020,3,26670.79,20920.059999999998,0.0,19117.64826168674,322516539.6992358,0.8442876196524209,16664.91366440089,0.0770274305040552,Mensual,Estimado
2020-04-01,2020,4,26670.79,20920.059999999998,0.0,17599.083547446182,296898208.9170053,0.7772236497370544,16664.913664400894,0.0709089405940543,Mensual,Estimado
2020-05-01,2020,5,26670.79,20920.059999999998,0.0,19577.037615408226,330266481.67477924,0.8645755095977796,16664.913664400894,0.0788783684977727,Mensual,Estimado
2020-06-01,2020,6,26670.79,20920.059999999998,0.0,17424.62320030063,293955046.3111281,0.7695190037890252,16664.913664400894,0.0702060177197802,Mensual,Estimado
2020-07-01,2020,7,26670.79,20920.059999999998,0.0,15465.706942311806,260907943.21355337,0.6830079056708358,16664.913664400894,0.0623132955679717,Mensual,Estimado
2020-08-01,2020,8,26670.79,20920.059999999998,0.0,16876.162372214374,284702460.1136168,0.7452974739921019,16664.913664400894,0.0679961994544093,Mensual,Estimado
2020-09-01,2020,9,26670.79,20920.059999999998,0.0,20268.756734444425,341935848.8302808,0.8951237172269335,16664.913664400894,0.0816653925940716,Mensual,Estimado
2020-10-01,2020,10,26670.79,20920.059999999998,0.0,25991.77678020541,438483739.89527434,1.1478679306112802,16664.913664400894,0.1047241664983717,Mensual,Estimado
2020-11-01,2020,11,26670.79,20920.059999999998,0.0,23250.797595650616,392243161.0390417,1.0268187953009296,16664.913664400894,0.0936804135868549,Mensual,Estimado
2020-12-01,2020,12,26670.79,20920.059999999998,0.0,23923.13401595663,403585540.2282974,1.0565110099570285,16664.913664400894,0.0963893423306824,Mensual,Estimado
2021-01-01,2021,1,27779.42,21413.559999999998,0.0,30931.466339301274,674437987.7206218,1.3409101659289857,21485.29033302839,0.1208161674417124,Mensual,Estimado
2021-02-01,2021,2,27779.42,21413.559999999998,0.0,22798.564335097166,497106011.21891105,0.9883406868000544,21485.29033302839,0.0890496149107548,Mensual,Estimado
2021-03-01,2021,3,27779.42,21413.559999999998,0.0,26259.974306224027,572579522.5615237,1.1383962893317259,21485.290333028388,0.1025696427706924,Mensual,Estimado
2021-04-01,2021,4,27779.42,21413.559999999998,0.0,21425.49199884905,467167173.74849355,0.9288166204646804,21485.290333028388,0.0836864893652013,Mensual,Estimado
2021-05-01,2021,5,27779.42,21413.559999999998,0.0,20243.041065961308,441384696.480615,0.8775561836257457,21485.290333028388,0.0790679178325009,Mensual,Estimado
2021-06-01,2021,6,27779.42,21413.559999999998,0.0,18548.20463879548,404430028.476371,0.804083320430578,21485.290333028384,0.0724480040099671,Mensual,Estimado
2021-07-01,2021,7,27779.42,21413.559999999998,0.0,16769.920809745174,365655850.94127834,0.7269929284613189,21485.290333028388,0.0655021504092133,Mensual,Estimado
2021-08-01,2021,8,27779.42,21413.559999999998,0.0,13764.870298973527,300132923.665486,0.5967209673838081,21485.290333028388,0.0537646310269236,Mensual,Estimado
2021-09-01,2021,9,27779.42,21413.559999999998,0.0,18578.141488307294,405082779.572034,0.8053811129569954,21485.290333028384,0.072564935272896,Mensual,Estimado
2021-10-01,2021,10,27779.42,21413.559999999998,0.0,21495.641160402454,468696724.88064444,0.9318576571496704,21485.290333028388,0.0839604871367638,Mensual,Estimado
2021-11-01,2021,11,27779.42,21413.559999999998,0.0,22291.64230346752,486052947.28740424,0.9663651070428835,21485.290333028388,0.0870696125280212,Mensual,Estimado
2021-12-01,2021,12,27779.42,21413.559999999998,0.0,22913.961254875707,499622156.60661656,0.9933432592985763,21485.290333028388,0.0895003472953527,Mensual,Estimado
2022-01-01,2022,1,28647.79,27832.79,0.0,34704.695243861875,1091165977.8839948,1.1552186549597898,29644.445572087658,0.1123808636420115,Mensual,Estimado
2022-02-01,2022,2,28647.79,27832.79,0.0,19795.295034053503,622392800.5002582,0.6589279618531179,29644.445572087658,0.0641011925430699,Mensual,Estimado
2022-03-01,2022,3,28647.79,27832.79,0.0,28152.664366305267,885160619.5485209,0.9371205490856381,29644.445572087658,0.0911640546928198,Mensual,Estimado
2022-04-01,2022,4,28647.79,27832.79,0.0,25229.972515248835,793266946.6808527,0.8398326136833957,29644.445572087658,0.0816997838766315,Mensual,Estimado
2022-05-01,2022,5,28647.79,27832.79,0.0,19275.68241658181,606055425.8055576,0.6416315647852902,29644.445572087658,0.0624185811759212,Mensual,Estimado
2022-06-01,2022,6,28647.79,27832.79,0.0,12886.58926390607,405173065.9766119,0.4289571832244178,29644.445572087658,0.0417293977285041,Mensual,Estimado
2022-07-01,2022,7,28647.79,27832.79,0.0,17506.1118777279,550417560.2690566,0.5827276936120418,29644.445572087658,0.0566883517636046,Mensual,Estimado
2022-08-01,2022,8,28647.79,27832.79,0.0,23603.885395272206,742140408.0403011,0.7857048893974696,29644.445572087658,0.076434182965399,Mensual,Estimado
2022-09-01,2022,9,28647.79,27832.79,0.0,28691.408606577967,902099520.2256708,0.9550537823914467,29644.445572087658,0.0929086181468013,Mensual,Estimado
2022-10-01,2022,10,28647.79,27832.79,0.0,33517.319266266655,1053833154.1664952,1.1156943522644154,29644.445572087658,0.1085358986627115,Mensual,Estimado
2022-11-01,2022,11,28647.79,27832.79,0.0,29924.27475893328,940862621.0476782,0.9960923210750923,29644.445572087658,0.0969008895666518,Mensual,Estimado
2022-12-01,2022,12,28647.79,27832.79,0.0,35525.311255264634,1116967336.0650015,1.182534582048901,29644.445572087658,0.1150381852358732,Mensual,Estimado
2023-01-01,2023,1,29618.87,26890.64,0.0,34329.276493556456,953150231.5389082,1.1773851519031036,27130.558460681175,0.1062074981028319,Mensual,Estimado
2023-02-01,2023,2,29618.87,26890.64,0.0,27335.225352413752,758960835.6212169,0.9375114112847127,27130.558460681175,0.08456938774407,Mensual,Estimado
2023-03-01,2023,3,29618.87,26890.64,0.0,36371.74405438121,1009859216.6197981,1.2474353022408242,27130.558460681175,0.1125264594020048,Mensual,Estimado
2023-04-01,2023,4,29618.87,26890.64,0.0,30848.398295458,856503864.3747468,1.0580020851847123,27130.558460681175,0.0954383994680231,Mensual,Estimado
2023-05-01,2023,5,29618.87,26890.64,0.0,26821.175763433544,744688280.6825502,0.9198811430347895,27130.558460681175,0.0829790273775583,Mensual,Estimado
2023-06-01,2023,6,29618.87,26890.64,0.0,20030.718426556596,556151654.1062753,0.6869900232766712,27130.558460681175,0.0619707930543243,Mensual,Estimado
2023-07-01,2023,7,29618.87,26890.64,0.0,15956.633244150062,443034931.834284,0.5472618410572107,27130.558460681175,0.0493664378660513,Mensual,Estimado
2023-08-01,2023,8,29618.87,26890.64,0.0,20017.1984187774,555776271.9292705,0.6865263299501945,27130.558460681175,0.0619289650186875,Mensual,Estimado
2023-09-01,2023,9,29618.87,26890.64,0.0,26489.310256307755,735474055.4711306,0.9084992101649827,27130.558460681175,0.0819523059077634,Mensual,Estimado
2023-10-01,2023,10,29618.87,26890.64,0.0,28284.237589197204,785310101.4845154,0.9700595168870234,27130.558460681175,0.0875054302603363,Mensual,Estimado
2023-11-01,2023,11,29618.87,26890.64,0.0,26936.382103463846,747886977.5643574,0.9238323545956344,27130.558460681175,0.0833354513512036,Mensual,Estimado
2023-12-01,2023,12,29618.87,26890.64,0.0,29808.070002304186,827619213.8729467,1.0223221288741298,27130.558460681175,0.0922198444471448,Mensual,Estimado
2024-01-01,2024,1,30902.87,28409.64,0.0,38532.34121492689,960234843.4260652,1.2045897738793574,25550.480695528462,0.1136594091837502,Mensual,Estimado
2024-02-01,2024,2,30902.87,28409.64,0.0,33815.77481660048,842696919.3289142,1.0571414883065606,25550.48069552846,0.0997468844497992,Mensual,Estimado
2024-03-01,2024,3,30902.87,28409.64,0.0,37183.49857604748,926621373.3042696,1.1624225450493282,25550.480695528462,0.1096807083682001,Mensual,Estimado
2024-04-01,2024,4,30902.87,28409.64,0.0,32139.128913945453,800914516.1565571,1.004726544260218,25550.48069552846,0.0948012575634603,Mensual,Estimado
2024-05-01,2024,5,30902.87,28409.64,0.0,22806.942541821038,568354276.1785008,0.7129857385538005,25550.48069552846,0.0672739712371,Mensual,Estimado
2024-06-01,2024,6,30902.87,28409.64,0.0,14814.924693878995,369191345.3804089,0.463140993367051,25550.48069552846,0.0436997995635867,Mensual,Estimado
2024-07-01,2024,7,30902.87,28409.64,0.0,15571.951028042764,388056616.488658,0.48680698800788,25550.48069552846,0.0459328111887475,Mensual,Estimado
2024-08-01,2024,8,30902.87,28409.64,0.0,23512.539044048877,585937903.9954438,0.7350439448363566,25550.48069552846,0.0693552795364844,Mensual,Estimado
2024-09-01,2024,9,30902.87,28409.64,0.0,27116.300203148687,675744464.4909842,0.8477039520635735,25550.48069552846,0.0799853464171326,Mensual,Estimado
2024-10-01,2024,10,30902.87,28409.64,0.0,34922.506204438476,870276921.1509588,1.0917398872147617,25550.480695528462,0.1030114261750253,Mensual,Estimado
2024-11-01,2024,11,30902.87,28409.64,0.0,30659.500247424123,764041828.0164595,0.9584707107283617,25550.480695528462,0.0904367752936156,Mensual,Estimado
2024-12-01,2024,12,30902.87,28409.64,0.0,27940.44251567676,696282281.2827816,0.8734681120027579,25550.48069552846,0.0824163310230974,Mensual,Estimado
